ID,Address,AssessedValue
081 361 117,111    WALNUT ST  ,"994,900"
081 361 118,115    WALNUT ST  ,"1,220,900"
081 361 119,24    OXFORD ST  ,"959,900"
081 361 120,22    OXFORD ST  ,"1,023,600"
081 361 121,16 18  OXFORD ST  ,"901,400"
081 361 122,14    OXFORD ST  ,"862,800"
081 361 123,8    OXFORD ST  ,"946,400"
081 361 124A,14    PRATT ST  ,"786,200"
081 362 201,40    PRATT ST  ,"566,500"
081 362 202,3    OXFORD ST  ,"584,200"
081 362 203,7    OXFORD ST  ,"655,100"
081 362 204,11    OXFORD ST  ,"576,700"
081 362 205,13    OXFORD ST  ,"513,200"
081 362 206,17    OXFORD ST  ,"594,300"
081 362 207,21    OXFORD ST  ,"716,400"
081 362 208,27    OXFORD ST  ,"1,006,500"
081 362 209,31    OXFORD ST  ,"1,011,500"
081 362 210,68    LOWELL ST  ,"910,000"
081 362 211,66    LOWELL ST  ,"657,400"
081 368 801,4    PARKER ST  ,"977,000"
081 368 802,112    WALNUT ST  ,"766,100"
081 368 803,108    WALNUT ST  ,"879,900"
081 368 804,104    WALNUT ST  ,"809,800"
081 368 805,133 135  CROSS ST  ,"805,300"
081 368 806,137 139  CROSS ST  ,"827,300"
081 368 807,141    CROSS ST  ,"903,400"
081 368 808,147    CROSS ST  ,"895,000"
081 368 809,151    CROSS ST  ,"991,800"
081 368 810,155    CROSS ST  ,"711,400"
081 368 811,165    CROSS ST  ,"865,700"
081 368 812,373    FERRY ST  ,"801,100"
081 368 813 1,22 U-1  PARKER ST  ,"495,700"
081 368 813 10,22 U-10  PARKER ST  ,"397,700"
081 368 813 11,22 U-11  PARKER ST  ,"403,700"
081 368 813 12,22 U-12  PARKER ST  ,"416,900"
081 368 813 2,22 U-2  PARKER ST  ,"408,300"
081 368 813 3,22 U-3  PARKER ST  ,"403,900"
081 368 813 4,22 U-4  PARKER ST  ,"433,300"
081 368 813 5,22 U-5  PARKER ST  ,"417,000"
081 368 813 6,22 U-6  PARKER ST  ,"482,800"
081 368 813 7,22 U-7  PARKER ST  ,"426,200"
081 368 813 8,22 U-8  PARKER ST  ,"440,700"
081 368 813 9,22 U-9  PARKER ST  ,"413,700"
081 368 814,16    PARKER ST  ,"737,700"
081 368 815,14    PARKER ST  ,"665,200"
081 368 816,12    PARKER ST  ,"962,600"
081 368 817,6 8  PARKER ST  ,"960,700"
081 379 901,68    CROSS ST  ,"777,500"
081 379 902,2    FULLER ST  ,"922,500"
081 379 903,60    ASHLAND ST  ,"820,100"
081 379 904,56    ASHLAND ST  ,"897,900"
081 379 905,52 54  ASHLAND ST  ,"596,700"
081 379 906,48    ASHLAND ST  ,"984,500"
081 379 907,44    ASHLAND ST  ,"884,900"
081 379 908,40 42  ASHLAND ST  ,"837,400"
081 379 909,11 13  PELHAM ST  ,"865,200"
081 379 910,17    PELHAM ST  ,"968,200"
081 379 911,88    CROSS ST  ,"981,100"
081 379 912,86    CROSS ST  ,"629,100"
081 379 913,84    CROSS ST  ,"955,200"
081 379 914,80    CROSS ST  ,"617,300"
081 379 915,74 76  CROSS ST  ,"779,100"
081 384 401,96    CROSS ST  ,"737,500"
081 384 402,20    PELHAM ST  ,"620,900"
081 384 403,12    PELHAM ST  ,"758,100"
081 384 404,32    ASHLAND ST  ,"611,800"
081 384 405,30    ASHLAND ST  ,"906,700"
081 384 406,28    ASHLAND ST  ,"649,500"
081 384 407,24    ASHLAND ST  ,"707,000"
081 384 408,20    ASHLAND ST  ,"815,600"
081 384 409,16    ASHLAND ST  ,"989,500"
081 384 410,10    ASHLAND ST  ,"933,100"
081 384 411,61    WALNUT ST  ,"761,300"
081 384 412,65    WALNUT ST  ,"836,200"
081 384 413,67 69  WALNUT ST  ,"932,600"
081 384 414,71    WALNUT ST  ,"757,200"
081 384 415,9    LELAND ST  ,"663,300"
081 384 416,11    LELAND ST  ,"723,000"
081 384 417,17    LELAND ST  ,"786,400"
081 384 418,21    LELAND ST  ,"638,000"
081 384 419,23    LELAND ST  ,"649,600"
081 384 420,25    LELAND ST  ,"641,700"
081 384 421,27    LELAND ST  ,"864,700"
081 384 422,102    CROSS ST  ,"800,300"
081 384 423,98 100  CROSS ST  ,"799,700"
081 384 424,12    ASHLAND ST  ,"755,400"
081 385 501,108    CROSS ST  ,"748,800"
081 385 502,22    LELAND ST  ,"655,000"
081 385 503,18    LELAND ST  ,"594,200"
081 385 504 1,12    LELAND ST  ,"592,000"
081 385 504 2,14    LELAND ST  ,"497,100"
081 385 505,10    LELAND ST  ,"866,500"
081 385 506,79    WALNUT ST  ,"812,300"
081 385 507 126,126    CROSS ST  ,"589,500"
081 385 507 128,128    CROSS ST  ,"590,500"
081 385 508,122 124  CROSS ST  ,"865,800"
081 385 509,120    CROSS ST  ,"567,300"
081 385 510,116    CROSS ST  ,"651,100"
081 385 511,112    CROSS ST  ,"777,000"
082 380 001,110 112  HIGH ST  ,"799,800"
082 380 002,106 108  HIGH ST  ,"733,600"
082 380 003,104    HIGH ST  ,"665,900"
082 380 004,100 102  HIGH ST  ,"765,100"
082 380 005,72 74  JUDSON ST  ,"803,100"
082 380 006,70    JUDSON ST  ,"737,100"
082 380 007,66 68  JUDSON ST  ,"882,800"
082 380 008,62 64  JUDSON ST  ,"903,500"
082 380 009,58 60  JUDSON ST  ,"1,039,300"
082 380 010,54 56  JUDSON ST  ,"814,200"
082 380 011,52    JUDSON ST  ,"905,900"
082 380 012,50    JUDSON ST  ,"818,100"
082 380 013,46 48  JUDSON ST  ,"925,200"
082 380 014,44    JUDSON ST  ,"894,000"
082 380 015,38 40  JUDSON ST  ,"961,100"
082 380 016,34 36  JUDSON ST  ,"1,109,400"
082 380 018,30 32  JUDSON ST  ,"943,900"
082 380 019,26    JUDSON ST  ,"801,700"
082 380 020,22    JUDSON ST  ,"884,400"
082 380 021,24    JUDSON ST  ,"540,900"
082 380 022,18    JUDSON ST  ,"808,000"
082 380 023,12 14  JUDSON ST  ,"907,400"
082 380 024,8    JUDSON ST  ,"576,400"
082 380 025,37 39  WALNUT ST  ,"954,200"
082 380 026,41    WALNUT ST  ,"711,900"
082 380 027,43    WALNUT ST  ,"686,200"
082 380 028,47    WALNUT ST  ,"820,100"
082 380 029,49    WALNUT ST  ,"1,155,400"
082 380 030,5 7  ASHLAND ST  ,"921,900"
082 380 031,9    ASHLAND ST  ,"657,200"
082 380 032,13    ASHLAND ST  ,"698,100"
082 380 033,17    ASHLAND ST  ,"749,500"
082 380 034,21 23  ASHLAND ST  ,"1,064,100"
082 380 035,14    ASHLAND PL  ,"532,400"
082 380 036,15    ASHLAND PL  ,"555,800"
082 380 037,19    ASHLAND PL  ,"862,500"
082 380 038,29    ASHLAND ST  ,"662,700"
082 380 039,33    ASHLAND ST  ,"704,700"
082 380 040,37    ASHLAND ST  ,"874,800"
082 380 041,41    ASHLAND ST  ,"966,500"
082 380 042,43 45  ASHLAND ST  ,"860,900"
082 380 043,47 49  ASHLAND ST  ,"807,500"
082 380 044,51 53  ASHLAND ST  ,"1,025,900"
082 380 045,55 57  ASHLAND ST  ,"968,100"
082 380 046 59,59    ASHLAND ST 59,"573,100"
082 380 046 61,61    ASHLAND ST 61,"612,200"
082 380 047,63 65  ASHLAND ST  ,"778,100"
082 380 048,67    ASHLAND ST  ,"1,285,900"
082 380 049,77 79  ASHLAND ST  ,"862,600"
083 365 501,182    WALNUT ST  ,"617,600"
083 365 502,176    WALNUT ST  ,"624,500"
083 365 503,174    WALNUT ST  ,"652,700"
083 365 504,170    WALNUT ST  ,"658,500"
083 365 505,79    FAIRMONT ST  ,"825,100"
083 365 506,81 83  FAIRMONT ST  ,"887,100"
083 365 507,85    FAIRMONT ST  ,"766,400"
083 365 508,87    FAIRMONT ST  ,"709,600"
083 365 509,97    FAIRMONT ST  ,"852,500"
083 365 510,99    FAIRMONT ST  ,"1,001,000"
083 365 511,109    FAIRMONT ST  ,"1,516,300"
083 365 512,113 115  FAIRMONT ST  ,"920,500"
083 365 513,451    FERRY ST  ,"523,100"
083 365 514,455    FERRY ST  ,"501,700"
083 365 515,459    FERRY ST  ,"546,300"
083 365 516,11    FERRY PL  ,"520,500"
083 365 517,14    FERRY PL  ,"568,900"
083 365 518,467    FERRY ST  ,"614,800"
083 365 519,471    FERRY ST  ,"458,000"
083 365 520,475 481  FERRY ST  ,"992,400"
083 365 521 1,248 U1  BELMONT ST  ,"352,000"
083 365 521 2,248 U2  BELMONT ST  ,"398,600"
083 365 522,240    BELMONT ST  ,"5,742,500"
083 365 523,234    BELMONT ST  ,"758,100"
083 365 524,226 228  BELMONT ST  ,"1,080,900"
083 365 525,224    BELMONT ST  ,"695,600"
083 365 526,1 3  ROBINSON RD  ,"696,900"
083 365 527,5    ROBINSON RD  ,"678,800"
083 365 528,17 19  ALCOTT PK  ,"753,400"
083 365 529,5 7  ALCOTT PK  ,"928,100"
083 365 530,1 3  ALCOTT PK  ,"962,800"
083 365 531,218 220  BELMONT ST  ,"930,100"
083 365 532,216 216A  BELMONT ST  ,"972,600"
083 365 533,18 20  ALCOTT PK  ,"744,300"
083 365 534,14 16  ALCOTT PK  ,"711,900"
083 365 535,10 12  ALCOTT PK  ,"832,900"
083 365 536,210    BELMONT ST  ,"579,200"
083 365 537,212 214  BELMONT ST  ,"975,900"
083 365 538,244    BELMONT ST  ,"981,400"
083 366 601,158    WALNUT ST  ,"692,600"
083 366 602,154    WALNUT ST  ,"638,500"
083 366 603,150    WALNUT ST  ,"633,800"
083 366 604,146    WALNUT ST  ,"1,122,800"
083 366 605,11    WINTHROP ST  ,"675,700"
083 366 606,15    WINTHROP ST  ,"633,300"
083 366 607,19    WINTHROP ST  ,"626,400"
083 366 608,23    WINTHROP ST  ,"658,600"
083 366 609,25 27  WINTHROP ST  ,"838,400"
083 366 610,29    WINTHROP ST  ,"1,007,700"
083 366 611,2    WINTHROP PK  ,"540,800"
083 366 612,3    WINTHROP PK  ,"515,900"
083 366 613,1    WINTHROP PK  ,"507,400"
083 366 614,33    WINTHROP ST  ,"640,400"
083 366 615,37    WINTHROP ST  ,"723,300"
083 366 616,421    FERRY ST  ,"1,086,900"
083 366 617,429 429A  FERRY ST  ,"776,300"
083 366 618,433 435  FERRY ST  ,"723,400"
083 366 619,439    FERRY ST  ,"834,100"
083 366 620,108    FAIRMONT ST  ,"694,800"
083 366 621,100    FAIRMONT ST  ,"888,200"
083 366 622,98 98B  FAIRMONT ST  ,"855,300"
083 366 623,96 96A  FAIRMONT ST  ,"755,300"
083 366 624,90 92  FAIRMONT ST  ,"887,900"
083 366 625,88    FAIRMONT ST  ,"1,071,900"
083 366 626,84    FAIRMONT ST  ,"1,230,600"
083 366 627,82    FAIRMONT ST  ,"757,000"
083 367 701 1,136 138  WALNUT ST 1,"364,700"
083 367 701 2,136 138  WALNUT ST 2,"352,700"
083 367 701 3,136 138  WALNUT ST 3,"397,300"
083 367 701 4,136 138  WALNUT ST 4,"380,800"
083 367 701 5,136 138  WALNUT ST 5,"537,200"
083 367 702,134    WALNUT ST  ,"813,200"
083 367 703,1 3  PARKER ST  ,"904,100"
083 367 704,5    PARKER ST  ,"617,100"
083 367 705 1,7    PARKER ST 1,"543,600"
083 367 705 2,7    PARKER ST 2,"545,600"
083 367 705 3,7    PARKER ST 3,"496,800"
083 367 706,9 11  PARKER ST  ,"996,100"
083 367 707,17    PARKER ST  ,"808,100"
083 367 708,21    PARKER ST  ,"780,700"
083 367 709,25    PARKER ST  ,"839,700"
083 367 710 1,397    FERRY ST 1,"408,800"
083 367 710 2,397    FERRY ST 2,"419,300"
083 367 710 3,397    FERRY ST 3,"411,300"
083 367 711,403 405  FERRY ST  ,"1,004,200"
083 367 712,409    FERRY ST  ,"1,230,300"
083 367 713,415    FERRY ST  ,"556,300"
083 367 714,34    WINTHROP ST  ,"634,300"
083 367 715,24    WINTHROP ST  ,"760,600"
083 367 716,22    WINTHROP ST  ,"653,700"
083 367 717,18    WINTHROP ST  ,"747,500"
083 367 718,16    WINTHROP ST  ,"814,200"
083 367 719,12    WINTHROP ST  ,"691,900"
083 367 720,8    WINTHROP ST  ,"785,100"
083 400 001,492 496  FERRY ST  ,"775,100"
083 400 002,488 490  FERRY ST  ,"619,200"
083 400 003,484 486  FERRY ST  ,"715,700"
083 400 004,480 482  FERRY ST  ,"874,500"
083 400 005,478    FERRY ST  ,"559,000"
083 400 006,19    MILLS ST  ,"674,300"
083 400 007,25    MILLS ST  ,"583,800"
083 400 008,29    MILLS ST  ,"669,500"
083 400 009,39    MILLS ST  ,"714,000"
083 400 010,45 47  MILLS ST  ,"842,600"
083 400 011,53    MILLS ST  ,"659,000"
083 400 012,61    MILLS ST  ,"629,000"
083 400 013,67 69  MILLS ST  ,"707,900"
083 400 014,75 77  MILLS ST  ,"794,900"
083 400 015,83 85  MILLS ST  ,"1,094,300"
083 400 016,119    HENRY ST  ,"899,600"
083 400 017,44    RICH ST  ,"836,000"
083 400 018,38    RICH ST  ,"853,900"
083 400 019 01,30 U-1  RICH ST  ,"357,900"
083 400 019 02,30 U-2  RICH ST  ,"358,600"
083 400 019 03,30 U-3  RICH ST  ,"330,400"
083 400 019 04,30 U-4  RICH ST  ,"324,600"
083 400 019 05,30 U-5  RICH ST  ,"257,400"
083 400 019 06,30 U-6  RICH ST  ,"326,600"
083 400 019 07,30 U-7  RICH ST  ,"326,600"
083 400 019 08,30 U-8  RICH ST  ,"340,100"
083 400 019 09,30 U-9  RICH ST  ,"340,800"
083 400 019 10,30 U-10  RICH ST  ,"340,800"
083 400 019 11,30 U-11  RICH ST  ,"326,000"
083 400 019 12,30 U-12  RICH ST  ,"303,500"
083 400 019 13,30 U-13  RICH ST  ,"321,900"
083 400 019 14,30 U-14  RICH ST  ,"330,700"
083 400 019 15,30 U-15  RICH ST  ,"371,300"
083 400 019 16,30 U-16  RICH ST  ,"343,900"
083 400 019 17,30 U-17  RICH ST  ,"364,400"
083 400 019 18,30 U-18  RICH ST  ,"379,100"
083 400 019 19,30 U-19  RICH ST  ,"328,500"
083 400 019 20,30 U-20  RICH ST  ,"324,600"
083 400 019 21,30 U-21  RICH ST  ,"322,500"
083 400 019 22,30 U-22  RICH ST  ,"328,700"
083 400 019 23,30 U-23  RICH ST  ,"350,000"
083 400 019 24,30 U-24  RICH ST  ,"382,300"
083 400 019 25,30 U-25  RICH ST  ,"387,600"
083 400 019 26,30 U-26  RICH ST  ,"340,800"
083 400 019 27,30 U-27  RICH ST  ,"326,800"
083 400 019 28,30 U-28  RICH ST  ,"312,800"
083 400 019 29,30 U-29  RICH ST  ,"324,100"
083 400 019 30,30 U-30  RICH ST  ,"326,800"
083 400 019 31,30 U-31  RICH ST  ,"340,300"
083 400 019 32,30 U-32  RICH ST  ,"343,400"
083 400 020,20    RICH ST  ,"979,800"
083 400 021A,12    RICH ST  ,"931,100"
083 401 101,462    FERRY ST  ,"706,200"
083 401 102,458 460  FERRY ST  ,"878,700"
083 401 103,448 456  FERRY ST  ,"782,700"
083 401 104,17    ESSEX ST  ,"722,800"
083 401 105,19 23  ESSEX ST  ,"805,000"
083 401 106,25    ESSEX ST  ,"664,000"
083 401 107,29    ESSEX ST  ,"821,400"
083 401 108 1,35    ESSEX ST 1,"573,800"
083 401 108 2,35    ESSEX ST 2,"506,600"
083 401 1083,37    ESSEX ST 3,"537,100"
083 401 1084,37    ESSEX ST 4,"511,000"
083 401 109,47    ESSEX ST  ,"770,900"
083 401 110,55    ESSEX ST  ,"728,600"
083 401 111,61    ESSEX ST  ,"1,041,500"
083 401 112,65    ESSEX ST  ,"836,200"
083 401 113,71    ESSEX ST  ,"806,600"
083 401 114,79    ESSEX ST  ,"691,800"
083 401 115,85    ESSEX ST  ,"577,200"
083 401 116,91    ESSEX ST  ,"585,500"
083 401 117,103    HENRY ST  ,"1,011,200"
083 401 118,84 86  MILLS ST  ,"860,900"
083 401 119,78 80  MILLS ST  ,"983,900"
083 401 120,74 76  MILLS ST  ,"799,000"
083 401 121,70    MILLS ST  ,"746,800"
083 401 122,56    MILLS ST  ,"645,200"
083 401 123,50    MILLS ST  ,"803,400"
083 401 124,40    MILLS ST  ,"759,900"
083 401 125,30    MILLS ST  ,"641,900"
083 401 126,16    MILLS ST  ,"498,200"
083 401 127,14    MILLS ST  ,"584,700"
083 401 128,10    MILLS ST  ,"504,700"
083 402 201,440    FERRY ST  ,"841,600"
083 402 202,436    FERRY ST  ,"615,700"
083 402 203,430    FERRY ST  ,"764,700"
083 402 204,428    FERRY ST  ,"487,900"
083 402 205,424    FERRY ST  ,"671,200"
083 402 206,11    HARVARD ST  ,"769,100"
083 402 207,17 17A  HARVARD ST  ,"943,700"
083 402 208,21    HARVARD ST  ,"977,300"
083 402 209,23 25  HARVARD ST  ,"797,800"
083 402 210,31    HARVARD ST  ,"764,900"
083 402 211,33    HARVARD ST  ,"1,044,300"
083 402 212,37    HARVARD ST  ,"782,500"
083 402 213,41    HARVARD ST  ,"674,600"
083 402 214,45    HARVARD ST  ,"605,500"
083 402 215,51    HARVARD ST  ,"815,700"
083 402 216,53    HARVARD ST  ,"583,100"
083 402 217,87    HENRY ST  ,"615,300"
083 402 218,90    ESSEX ST  ,"679,000"
083 402 219,84    ESSEX ST  ,"814,500"
083 402 220,76    ESSEX ST  ,"625,900"
083 402 221,70 72  ESSEX ST  ,"807,300"
083 402 222,64    ESSEX ST  ,"988,400"
083 402 223,56    ESSEX ST  ,"871,700"
083 402 224,48    ESSEX ST  ,"843,000"
083 402 225,34    ESSEX ST  ,"618,600"
083 402 226,26    ESSEX ST  ,"807,300"
083 402 227,20    ESSEX ST  ,"753,500"
083 402 228,32    ESSEX ST  ,"878,100"
083 402 229,57 59  HARVARD ST  ,"867,200"
083 402 230,77    HENRY ST  ,"686,300"
084 403 301,410    FERRY ST  ,"765,900"
084 403 302,406    FERRY ST  ,"523,900"
084 403 303,398    FERRY ST  ,"612,200"
084 403 304,394 396  FERRY ST  ,"1,913,200"
084 403 305,11    BOYLSTON ST  ,"785,200"
084 403 306,15    BOYLSTON ST  ,"1,011,500"
084 403 307,19    BOYLSTON ST  ,"1,174,200"
084 403 308,23 25  BOYLSTON ST  ,"1,151,800"
084 403 309,27    BOYLSTON ST  ,"726,200"
084 403 310,33    BOYLSTON ST  ,"750,200"
084 403 311,33 A  BOYLSTON ST  ,"531,800"
084 403 312,41    BOYLSTON ST  ,"766,100"
084 403 313,45    BOYLSTON ST  ,"723,600"
084 403 314,49    BOYLSTON ST  ,"976,700"
084 403 315,53    BOYLSTON ST  ,"925,100"
084 403 316,57    BOYLSTON ST  ,"1,047,500"
084 403 317,61    BOYLSTON ST  ,"770,200"
084 403 318,65    BOYLSTON ST  ,"886,700"
084 403 319,67    BOYLSTON ST  ,"827,700"
084 403 320,61    HENRY ST  ,"578,100"
084 403 321,64    HARVARD ST  ,"622,200"
084 403 322,60    HARVARD ST  ,"675,300"
084 403 323,56    HARVARD ST  ,"624,000"
084 403 324,52    HARVARD ST  ,"626,700"
084 403 325,48 50  HARVARD ST  ,"1,371,800"
084 403 326,40    HARVARD ST  ,"823,400"
084 403 327,36    HARVARD ST  ,"989,700"
084 403 328,30    HARVARD ST  ,"734,500"
084 403 329,26    HARVARD ST  ,"616,100"
084 403 330,20    HARVARD ST  ,"628,500"
084 403 331,16    HARVARD ST  ,"840,900"
084 403 332,12    HARVARD ST  ,"609,600"
084 403 333,8    HARVARD ST  ,"579,500"
084 404 401,388    FERRY ST  ,"1,137,000"
084 404 402 1,384    FERRY ST 1,"286,600"
084 404 402 2,384    FERRY ST 2,"289,700"
084 404 402 3,384    FERRY ST 3,"294,000"
084 404 403,380    FERRY ST  ,"967,400"
084 404 404,376    FERRY ST  ,"1,041,100"
084 404 405,372    FERRY ST  ,"730,800"
084 404 406,368    FERRY ST  ,"545,800"
084 404 407,179    CROSS ST  ,"622,000"
084 404 408,183 185  CROSS ST  ,"1,038,100"
084 404 409,187    CROSS ST  ,"646,100"
084 404 410,197    CROSS ST  ,"758,600"
084 404 411,205    CROSS ST  ,"892,000"
084 404 412,217    CROSS ST  ,"1,031,100"
084 404 413,227    CROSS ST  ,"1,049,200"
084 404 414,233    CROSS ST  ,"779,000"
084 404 415,231    CROSS ST  ,"557,400"
084 404 416,239    CROSS ST  ,"835,300"
084 404 417,245 247  CROSS ST  ,"896,900"
084 404 418,251 253  CROSS ST  ,"905,000"
084 404 419,259    CROSS ST  ,"865,500"
084 404 420,267    CROSS ST  ,"882,600"
084 404 421,273    CROSS ST  ,"846,100"
084 404 422,279 281  CROSS ST  ,"885,700"
084 404 423,37 39  HENRY ST  ,"939,300"
084 404 424,41    HENRY ST  ,"455,400"
084 404 425,70    BOYLSTON ST  ,"1,081,200"
084 404 426,68    BOYLSTON ST  ,"733,600"
084 404 427,60    BOYLSTON ST  ,"954,200"
084 404 428,58    BOYLSTON ST  ,"701,200"
084 404 429 1,54    BOYLSTON ST 1,"629,700"
084 404 429 2,54    BOYLSTON ST 2,"691,100"
084 404 430,50    BOYLSTON ST  ,"907,600"
084 404 431,48    BOYLSTON ST  ,"675,900"
084 404 432,44    BOYLSTON ST  ,"790,500"
084 404 433,40    BOYLSTON ST  ,"831,900"
084 404 434,32    BOYLSTON ST  ,"792,300"
084 404 435,30    BOYLSTON ST  ,"727,100"
084 404 436,28    BOYLSTON ST  ,"917,700"
084 404 437,24    BOYLSTON ST  ,"677,500"
084 404 438,20    BOYLSTON ST  ,"822,400"
084 404 439,16    BOYLSTON ST  ,"734,000"
084 404 440,12    BOYLSTON ST  ,"756,200"
084 404 441,8    BOYLSTON ST  ,"1,129,800"
084 404 442,366    FERRY ST  ,"219,200"
084 405 501,356    FERRY ST  ,"951,600"
084 405 502,350    FERRY ST  ,"573,000"
084 405 503,346    FERRY ST  ,"772,700"
084 405 504,340 342  FERRY ST  ,"784,700"
084 405 505,338    FERRY ST  ,"838,100"
084 405 506,330    FERRY ST  ,"988,100"
084 405 507,11    UPHAM ST  ,"951,800"
084 405 508,17    UPHAM ST  ,"914,700"
084 405 509,19    UPHAM ST  ,"1,031,400"
084 405 510,23    UPHAM ST  ,"811,600"
084 405 511,25    UPHAM ST  ,"738,300"
084 405 512,27    UPHAM ST  ,"730,000"
084 405 513,33 35  UPHAM ST  ,"858,800"
084 405 514,1    MAPLE PK  ,"932,100"
084 405 515,2    MAPLE PK  ,"799,400"
084 405 516 1,39    UPHAM ST 1,"514,700"
084 405 516 2,39    UPHAM ST 2,"541,400"
084 405 516 3,39    UPHAM ST 3,"537,600"
084 405 517,43    UPHAM ST  ,"1,081,600"
084 405 518,45    UPHAM ST  ,"1,220,400"
084 405 519,49 51  UPHAM ST  ,"1,317,100"
084 405 520A,55    UPHAM ST  ,"907,800"
084 405 520B,57    UPHAM ST  ,"764,600"
084 405 521,63    UPHAM ST  ,"676,200"
084 405 522,67    UPHAM ST  ,"896,200"
084 405 523,73    UPHAM ST  ,"865,700"
084 405 524,3    HENRY ST  ,"728,900"
084 405 525,5    HENRY ST  ,"721,200"
084 405 526,11    HENRY ST  ,"830,700"
084 405 527,272 274  CROSS ST  ,"802,100"
084 405 528,17 19  HENRY ST  ,"1,387,800"
084 405 529,280 284  CROSS ST  ,"2,782,400"
084 405 530,264 266  CROSS ST  ,"874,400"
084 405 531,256    CROSS ST  ,"738,600"
084 405 532,250    CROSS ST  ,"899,600"
084 405 533,242 244  CROSS ST  ,"909,100"
084 405 534,236    CROSS ST  ,"1,107,700"
084 405 535 1,224    CROSS ST 1,"417,400"
084 405 535 2,226    CROSS ST 1,"341,500"
084 405 535 3,226    CROSS ST 2,"349,900"
084 405 536,216    CROSS ST  ,"930,600"
084 405 537,206    CROSS ST  ,"924,700"
084 405 538,198    CROSS ST  ,"1,031,600"
084 405 541,1    BENNER AV  ,"1,082,900"
084 405 542,9    BENNER AV  ,"593,600"
084 405 543,13 15  BENNER AV  ,"753,500"
084 405 544,17 19  BENNER AV  ,"744,600"
084 405 545,21 23  BENNER AV  ,"1,039,300"
084 405 546,22 24  BENNER AV  ,"734,700"
084 405 547,18 20  BENNER AV  ,"1,012,900"
084 405 548,12 14  BENNER AV  ,"805,500"
084 405 549,8 10  BENNER AV  ,"1,076,800"
084 405 550,180    CROSS ST  ,"735,300"
084 405 551,15    HENRY ST  ,"657,100"
085 383 301,34    GARLAND AV  ,"816,500"
085 383 302,30    GARLAND AV  ,"769,900"
085 383 303,26    GARLAND AV  ,"758,200"
085 383 304,22    GARLAND AV  ,"892,100"
085 383 305,18 20  GARLAND AV  ,"762,700"
085 383 306,14    GARLAND AV  ,"616,200"
085 383 307,12    GARLAND AV  ,"832,000"
085 383 308,6    GARLAND AV  ,"646,900"
085 383 309,30    HIGH ST  ,"591,400"
085 383 310,24 26  HIGH ST  ,"1,051,400"
085 383 311,9    BURRIDGE PL  ,"661,400"
085 383 312,15    BURRIDGE PL  ,"597,700"
085 383 313,17 17A  HILLS CT  ,"759,200"
085 383 314,12    BURRIDGE PL  ,"554,100"
085 383 315,16    HIGH ST  ,"596,200"
085 383 316,12    HIGH ST  ,"848,000"
085 383 317,10    HIGH ST  ,"1,000,900"
085 383 318,2    HIGH ST  ,"1,355,600"
085 383 319,15    HILLS CT  ,"827,600"
